glutamate_conc,memantine_conc,effect
4.226884422110553,0.1,0.47575716767442805
4.277085427135678,0.1,0.4762815063912108
4.327286432160804,0.1,0.4767947964152849
4.37748743718593,0.1,0.47729738332728894
4.427688442211055,0.1,0.4777895984444921
4.477889447236181,0.1,0.47827175954915463
4.528090452261306,0.1,0.47874417157270766
4.578291457286432,0.1,0.4792071272388462
4.6284924623115575,0.1,0.47966090766838687
4.678693467336683,0.1,0.4801057829485155
4.728894472361809,0.1,0.48054201266884705
4.779095477386934,0.1,0.48096984642653307
4.82929648241206,0.1,0.4813895243024829
4.879497487437186,0.1,0.48180127731060673
4.929698492462312,0.1,0.4822053278218473
4.9798994974874375,0.1,0.48260188996463566
5.030100502512563,0.1,0.48299117000328573
5.080301507537689,0.1,0.4833733666957336
5.130502512562814,0.1,0.48374867163192414
5.18070351758794,0.1,0.4841172695540564
5.2309045226130655,0.1,0.48447933865981097
5.281105527638191,0.1,0.48483505088960704
5.331306532663317,0.1,0.4851845721988602
5.381507537688442,0.1,0.4855280628161479
5.431708542713568,0.1,0.4858656774881258
5.481909547738693,0.1,0.4861975657119815
5.532110552763819,0.1,0.48652387195615987
5.582311557788945,0.1,0.48684473587004384
5.63251256281407,0.1,0.4871602924832307
5.682713567839196,0.1,0.4874706723950005
5.732914572864321,0.1,0.48777600195453663
5.783115577889447,0.1,0.488076403432419
5.833316582914573,0.1,0.48837199518388
5.883517587939698,0.1,0.48866289180428224
5.933718592964825,0.1,0.488949204277244
5.98391959798995,0.1,0.4892310401158184
6.034120603015076,0.1,0.48950850349710084
6.084321608040201,0.1,0.4897816953906195
6.134522613065327,0.1,0.49005071368084213
6.184723618090453,0.1,0.49031565328411075
6.234924623115578,0.1,0.4905766062602966
6.285125628140704,0.1,0.49083366191945377
6.335326633165829,0.1,0.49108690692372897
6.385527638190955,0.1,0.4913364253847726
6.4357286432160805,0.1,0.49158229895688066
6.485929648241206,0.1,0.49182460692608493
6.536130653266332,0.1,0.4920634262953949
6.586331658291457,0.1,0.49229883186638457
6.636532663316583,0.1,0.4925308963173046
6.6867336683417085,0.1,0.4927596902778929
6.736934673366834,0.1,0.4929852824010436
6.78713567839196,0.1,0.49320773943148877
6.837336683417085,0.1,0.49342712627163576
6.887537688442211,0.1,0.4936435060446977
6.937738693467336,0.1,0.4938569401552458
6.987939698492463,0.1,0.4940674883473053
7.0381407035175885,0.1,0.49427520876011033
7.088341708542714,0.1,0.4944801579816278
7.13854271356784,0.1,0.4946823910999531
7.188743718592965,0.1,0.4948819617526757
7.238944723618091,0.1,0.495078922174308
7.289145728643216,0.1,0.49527332324186524
7.339346733668342,0.1,0.49546521451867986
7.389547738693468,0.1,0.49565464429653006
7.439748743718593,0.1,0.4958416596361572
7.489949748743719,0.1,0.49602630640624384
7.540150753768844,0.1,0.49620862932092014
7.59035175879397,0.1,0.49638867197586295
7.6405527638190955,0.1,0.49656647688304917
7.690753768844221,0.1,0.4967420855042202
7.740954773869347,0.1,0.496915538283116
7.791155778894472,0.1,0.4970868746765273
7.841356783919598,0.1,0.4972561331842179
7.8915577889447235,0.1,0.49742335137776716
7.941758793969849,0.1,0.49758856592837364
7.991959798994975,0.1,0.4977518126336654
8.042160804020101,0.1,0.4979131264435592
8.092361809045226,0.1,0.49807254148520497
8.142562814070352,0.1,0.4982300910870562
8.192763819095477,0.1,0.49838580780209885
8.242964824120603,0.1,0.49853972343027514
8.293165829145728,0.1,0.4986918690401332
8.343366834170855,0.1,0.4988422749897347
8.39356783919598,0.1,0.4989909709468485
8.443768844221106,0.1,0.49913798590846015
8.49396984924623,0.1,0.4992833482196232
8.544170854271357,0.1,0.49942708559167825
8.594371859296484,0.1,0.4995692251198645
8.644572864321608,0.1,0.4997097933003474
8.694773869346735,0.1,0.499848816046684
8.74497487437186,0.1,0.49998631870574956
8.795175879396986,0.1,0.5001223260731426
8.84537688442211,0.1,0.5002568624080919
8.895577889447237,0.1,0.5003899514478816
8.945778894472362,0.1,0.5005216164218131
8.995979899497488,0.1,0.5006518800647219
9.046180904522613,0.1,0.5007807646300642
